num_people_enrolled,total_class_size,class_number,term,professor
30,10,COMP 524 001,FALL2014,"Johnson, David B."
0 (permission required) Instructor Permission Required,8,COMP 590 001,FALL2014,"Sarkar, Vivek"
75,69,COMP 600 001,FALL2014,"Greiner, John D."
19,1,COMP 602 001,FALL2014,"Merenyi, Erzsebet"
19,7,COMP 651 001,FALL2014,"McLurkin, James"
0 (permission required) Instructor Permission Required,7,COMP 690 001,FALL2014,"Sarkar, Vivek"
15,0,COMP 693 001,FALL2014,"Cavallaro, JosephBrogioli, Michael"
0 (permission required) Instructor Permission Required,48,COMP 800 001,FALL2014,"Sarkar, Vivek"
42,31,COMP 100 001,FALL2015,"Greiner, John D."
1,65 (Reserved + All Others) ,COMP 140 001,FALL2015,"Rixner, Scott"
1,58 (Reserved + All Others) ,COMP 140 002,FALL2015,"Rixner, Scott"
1,68 (Reserved + All Others) ,COMP 140 003,FALL2015,"Smith, Rebecca J."
1,31,COMP 160 001,FALL2015,"Warren, Joe D."
19,12,COMP 162 001,FALL2015,"Roeske, Howard W."
140,129,COMP 215 001,FALL2015,"Wallach, Dan S.Budimlic, Zoran"
0 (permission required) Instructor Permission Required,1,COMP 290 001,FALL2015,"Wong, Stephen B."
45,48,COMP 310 003,FALL2015,"Wong, Stephen B."
45,37,COMP 310 004,FALL2015,"Wong, Stephen B."
35,33,COMP 311 001,FALL2015,"Allen, Eric E."
73,2,COMP 326 001,FALL2015,"Varman, Peter J."
30,29,COMP 330 001,FALL2015,"Jermaine, Christopher M."
9,3,COMP 360 001,FALL2015,"Goldman, Ronald N."
125,121,COMP 382 001,FALL2015,"Chaudhuri, SwaratGreiner, John D."
0 (permission required) Instructor Permission Required,4,COMP 390 001,FALL2015,"Nakhleh, Luay"
1Instructor Permission Required,1,COMP 390 002,FALL2015,"Wallach, Dan S."
1Instructor Permission Required,1,COMP 390 003,FALL2015,"Chaudhuri, Swarat"
1Instructor Permission Required,1,COMP 390 004,FALL2015,"Ng, Tze Sing E."
110,63,COMP 412 001,FALL2015,"Cooper, Keith D.Torczon, Linda M."
19,5,COMP 413 001,FALL2015,"Cox, Alan L."
49,7,COMP 425 001,FALL2015,"Simar, Ray"
55,1,COMP 425 002,FALL2015,"Simar, Ray"
70,9,COMP 429 001,FALL2015,"Ng, Tze Sing E."
15,11,COMP 431 002,FALL2015,"Pollack, Scott E."
49,14,COMP 440 001,FALL2015,"Subramanian, Devika"
18,12,COMP 446 002,FALL2015,"Cutler, Scott E."
49,12,COMP 450 001,FALL2015,"Kavraki, Lydia E."
39,1,COMP 485 001,FALL2015,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,1,COMP 490 001,FALL2015,"Wallach, Dan S."
0 (permission required) Department Permission Required,0,COMP 491 001,FALL2015,
19,4,COMP 501 001,FALL2015,"Cartwright, Robert S."
49,42,COMP 504 003,FALL2015,"Wong, Stephen B."
15,8,COMP 515 001,FALL2015,"Sarkar, Vivek"
30,9,COMP 522 001,FALL2015,"Mellor-Crummey, John M."
29,3,COMP 524 001,FALL2015,"Johnson, David B."
15,18,COMP 531 002,FALL2015,"Pollack, Scott E."
49,11,COMP 550 001,FALL2015,"Kavraki, Lydia E."
49,7,COMP 554 001,FALL2015,"Simar, Ray"
55,19,COMP 554 002,FALL2015,"Simar, Ray"
70,21,COMP 556 001,FALL2015,"Ng, Tze Sing E."
49,22,COMP 557 001,FALL2015,"Subramanian, Devika"
20,9,COMP 560 001,FALL2015,"Goldman, Ronald N."
76,43,COMP 582 001,FALL2015,"Palem, Krishna V.Fagan, Michael W."
0 (permission required) Instructor Permission Required,4,COMP 590 001,FALL2015,"Vardi, Moshe Y."
2Instructor Permission Required,2,COMP 590 002,FALL2015,"Jermaine, Christopher M."
1Instructor Permission Required,1,COMP 590 003,FALL2015,"Wallach, Dan S."
1Instructor Permission Required,1,COMP 590 004,FALL2015,"Warren, Joe D."
2Instructor Permission Required,2,COMP 590 005,FALL2015,"Cooper, Keith D."
1Instructor Permission Required,1,COMP 590 006,FALL2015,"Nakhleh, Luay"
1Instructor Permission Required,2,COMP 590 007,FALL2015,"Wong, Stephen B."
1Instructor Permission Required,1,COMP 590 008,FALL2015,"Chaudhuri, Swarat"
1Instructor Permission Required,1,COMP 590 009,FALL2015,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 591 001,FALL2015,"Rixner, Scott"
75,82,COMP 600 001,FALL2015,"Greiner, John D."
19,2,COMP 602 001,FALL2015,"Merenyi, Erzsebet"
19,21,COMP 640 001,FALL2015,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,2,COMP 690 001,FALL2015,"Ng, Tze Sing E."
1Instructor Permission Required,1,COMP 690 002,FALL2015,"Kavraki, Lydia E."
1Instructor Permission Required,1,COMP 690 003,FALL2015,"Sarkar, Vivek"
1Instructor Permission Required,1,COMP 690 004,FALL2015,"Nakhleh, Luay"
15,1,COMP 693 001,FALL2015,"Cavallaro, JosephBrogioli, Michael"
0 (permission required) Instructor Permission Required,15,COMP 800 001,FALL2015,"Sarkar, Vivek"
1Instructor Permission Required,1,COMP 800 002,FALL2015,"Cox, Alan L."
7Instructor Permission Required,7,COMP 800 003,FALL2015,"Jermaine, Christopher M."
3Instructor Permission Required,3,COMP 800 004,FALL2015,"Wallach, Dan S."
1Instructor Permission Required,1,COMP 800 005,FALL2015,"Johnson, David B."
1Instructor Permission Required,1,COMP 800 006,FALL2015,"Ng, Tze Sing E."
1Instructor Permission Required,1,COMP 800 007,FALL2015,"Warren, Joe D."
4Instructor Permission Required,4,COMP 800 008,FALL2015,"Mellor-Crummey, John M."
1Instructor Permission Required,1,COMP 800 009,FALL2015,"Cooper, Keith D."
1Instructor Permission Required,1,COMP 800 010,FALL2015,"Zhong, Lin"
3Instructor Permission Required,3,COMP 800 011,FALL2015,"Nakhleh, Luay"
4Instructor Permission Required,4,COMP 800 012,FALL2015,"Kavraki, Lydia E."
3Instructor Permission Required,3,COMP 800 013,FALL2015,"Vardi, Moshe Y."
1Instructor Permission Required,1,COMP 800 014,FALL2015,"Cartwright, Robert S."
1Instructor Permission Required,1,COMP 800 015,FALL2015,"Goldman, Ronald N."
1Instructor Permission Required,1,COMP 800 016,FALL2015,"Rixner, Scott"
3Instructor Permission Required,3,COMP 800 017,FALL2015,"Chaudhuri, Swarat"
42,19,COMP 100 002,FALL2016,"Joyner, Mackale R."
46,33,COMP 130 001,FALL2016,"Greiner, John D."
75,52,COMP 130 002,FALL2016,"Greiner, John D."
1,63 (Reserved + All Others) ,COMP 140 001,FALL2016,"Rixner, Scott"
1,63 (Reserved + All Others) ,COMP 140 002,FALL2016,"Rixner, Scott"
1,68 (Reserved + All Others) ,COMP 140 003,FALL2016,"Rixner, Scott"
35,5,COMP 160 001,FALL2016,"Warren, Joe D."
55,31,COMP 215 001,FALL2016,"Wallach, Dan S.Joyner, Mackale R."
55,45,COMP 215 003,FALL2016,"Wallach, Dan S.Joyner, Mackale R."
55,52,COMP 215 005,FALL2016,"Wallach, Dan S.Joyner, Mackale R."
0 (permission required) Instructor Permission Required,0,COMP 290 001,FALL2016,"Wong, Stephen B."
45,50,COMP 310 003,FALL2016,"Wong, Stephen B."
45,45,COMP 310 004,FALL2016,"Wong, Stephen B."
35,17,COMP 311 001,FALL2016,"Allen, Eric E.Cartwright, Robert S."
73,6,COMP 326 001,FALL2016,"Varman, Peter J."
55,63,COMP 330 001,FALL2016,"Jermaine, Christopher M."
9,3,COMP 360 001,FALL2016,"Goldman, Ronald N."
65,60,COMP 382 002,FALL2016,"Chaudhuri, SwaratBurke, Michael G."
65,46,COMP 382 003,FALL2016,"Chaudhuri, SwaratBurke, Michael G."
0 (permission required) Instructor Permission Required,1,COMP 390 001,FALL2016,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 390 002,FALL2016,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 390 003,FALL2016,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,0,COMP 390 004,FALL2016,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,1,COMP 390 005,FALL2016,"Cox, Alan L."
40,1,COMP 409 001,FALL2016,"Vardi, Moshe Y."
125,93,COMP 412 001,FALL2016,"Cooper, Keith D.Torczon, Linda M."
19,16,COMP 413 001,FALL2016,"Cox, Alan L."
49,7,COMP 420 002,FALL2016,"Johnson, David B."
24,0,COMP 424 001,FALL2016,"Zhong, Lin"
49,4,COMP 425 001,FALL2016,"Simar, Ray"
65,1,COMP 425 002,FALL2016,"Simar, Ray"
70,26,COMP 429 001,FALL2016,"Ng, Tze Sing E."
15,8,COMP 431 002,FALL2016,"Pollack, Scott E."
49,14,COMP 435 001,FALL2016,"Byrne, Michael D.Stein, Robert M.Wallach, Dan S."
69,18,COMP 440 001,FALL2016,"Subramanian, Devika"
18,11,COMP 446 002,FALL2016,"Cutler, Scott E."
49,4,COMP 450 001,FALL2016,"Kavraki, Lydia E."
39,1,COMP 485 001,FALL2016,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,1,COMP 490 001,FALL2016,"Wallach, Dan S."
1Instructor Permission Required,1,COMP 490 002,FALL2016,"Sarkar, Vivek"
0 (permission required) Department Permission Required,0,COMP 491 001,FALL2016,
15,0,COMP 496 001,FALL2016,"Vannucci, MarinaNakhleh, Luay"
19,2,COMP 501 001,FALL2016,"Cartwright, Robert S."
78,67,COMP 504 003,FALL2016,"Wong, Stephen B."
78,2,COMP 504 004,FALL2016,"Wong, Stephen B."
25,18,COMP 509 001,FALL2016,"Vardi, Moshe Y."
30,6,COMP 522 001,FALL2016,"Mellor-Crummey, John M."
15,28,COMP 531 002,FALL2016,"Pollack, Scott E."
49,12,COMP 532 002,FALL2016,"Johnson, David B."
49,22,COMP 550 001,FALL2016,"Kavraki, Lydia E."
49,27,COMP 554 001,FALL2016,"Simar, Ray"
65,29,COMP 554 002,FALL2016,"Simar, Ray"
70,23,COMP 556 001,FALL2016,"Ng, Tze Sing E."
69,31,COMP 557 001,FALL2016,"Subramanian, Devika"
20,7,COMP 560 001,FALL2016,"Goldman, Ronald N."
76,70,COMP 582 001,FALL2016,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,2,COMP 590 001,FALL2016,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,4,COMP 590 002,FALL2016,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,0,COMP 590 003,FALL2016,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,1,COMP 590 004,FALL2016,"Warren, Joe D."
0 (permission required) Instructor Permission Required,0,COMP 590 005,FALL2016,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,1,COMP 590 006,FALL2016,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,2,COMP 590 007,FALL2016,"Wong, Stephen B."
0 (permission required) Instructor Permission Required,3,COMP 590 008,FALL2016,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,0,COMP 590 009,FALL2016,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,0,COMP 590 010,FALL2016,"Rixner, Scott"
0 (permission required) Instructor Permission Required,0,COMP 590 011,FALL2016,"Baraniuk, Richard G."
0 (permission required) Instructor Permission Required,1,COMP 590 012,FALL2016,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,1,COMP 591 001,FALL2016,"Rixner, Scott"
75,87,COMP 600 001,FALL2016,"Goldman, Ronald N."
19,1,COMP 602 001,FALL2016,"Merenyi, Erzsebet"
19,14,COMP 640 001,FALL2016,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,0,COMP 690 001,FALL2016,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 690 002,FALL2016,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,2,COMP 690 003,FALL2016,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 690 004,FALL2016,"Nakhleh, Luay"
34,10,COMP 696 001,FALL2016,"Vannucci, MarinaNakhleh, Luay"
0 (permission required) Instructor Permission Required,12,COMP 800 001,FALL2016,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 800 002,FALL2016,"Cox, Alan L."
0 (permission required) Instructor Permission Required,6,COMP 800 003,FALL2016,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,5,COMP 800 004,FALL2016,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 800 005,FALL2016,"Johnson, David B."
0 (permission required) Instructor Permission Required,6,COMP 800 006,FALL2016,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,2,COMP 800 007,FALL2016,"Warren, Joe D."
0 (permission required) Instructor Permission Required,5,COMP 800 008,FALL2016,"Mellor-Crummey, John M."
0 (permission required) Instructor Permission Required,1,COMP 800 009,FALL2016,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,1,COMP 800 010,FALL2016,"Zhong, Lin"
0 (permission required) Instructor Permission Required,4,COMP 800 011,FALL2016,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,5,COMP 800 012,FALL2016,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,6,COMP 800 013,FALL2016,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,1,COMP 800 014,FALL2016,"Cartwright, Robert S."
0 (permission required) Instructor Permission Required,2,COMP 800 015,FALL2016,"Goldman, Ronald N."
0 (permission required) Instructor Permission Required,2,COMP 800 016,FALL2016,"Rixner, Scott"
0 (permission required) Instructor Permission Required,4,COMP 800 017,FALL2016,"Chaudhuri, Swarat"
0 (permission required) Department Permission Required,1,COMP 007 001,FALL2017,"Mellor-Crummey, John M."
0 (permission required) Department Permission Required,1,COMP 007 002,FALL2017,"Mellor-Crummey, John M."
0 (permission required) Department Permission Required,1,COMP 007 003,FALL2017,"Jermaine, Christopher M."
0 (permission required) Department Permission Required,1,COMP 007 004,FALL2017,"Jermaine, Christopher M."
0 (permission required) Department Permission Required,1,COMP 007 005,FALL2017,"Kavraki, Lydia E."
0 (permission required) Department Permission Required,1,COMP 007 006,FALL2017,"Kavraki, Lydia E."
0 (permission required) Department Permission Required,1,COMP 007 007,FALL2017,"Budimlic, Zoran"
0 (permission required) Department Permission Required,1,COMP 007 008,FALL2017,"Budimlic, Zoran"
0 (permission required) Department Permission Required,2,COMP 007 009,FALL2017,"Subramanian, Devika"
0 (permission required) Department Permission Required,2,COMP 007 010,FALL2017,"Subramanian, Devika"
0 (permission required) Department Permission Required,0,COMP 007 011,FALL2017,"Goldman, Ronald N."
0 (permission required) Department Permission Required,0,COMP 007 012,FALL2017,"Goldman, Ronald N."
130,91,COMP 130 001,FALL2017,"Greiner, John D."
1,74 (Reserved + All Others) ,COMP 140 001,FALL2017,"Rixner, Scott"
1,69 (Reserved + All Others) ,COMP 140 002,FALL2017,"Rixner, Scott"
1,69 (Reserved + All Others) ,COMP 140 003,FALL2017,"Rixner, Scott"
35,19,COMP 160 001,FALL2017,"Warren, Joe D."
55,50,COMP 215 001,FALL2017,"Wallach, Dan S.Budimlic, Zoran"
55,56,COMP 215 003,FALL2017,"Wallach, Dan S.Budimlic, Zoran"
55,55,COMP 215 005,FALL2017,"Wallach, Dan S.Budimlic, Zoran"
0 (permission required) Instructor Permission Required,0,COMP 290 001,FALL2017,"Wong, Stephen B."
45,47,COMP 310 003,FALL2017,"Wong, Stephen B."
45,35,COMP 310 004,FALL2017,"Wong, Stephen B."
35,20,COMP 311 001,FALL2017,"Cartwright, Robert S.Vrvilo, Nicholas B."
73,1,COMP 326 001,FALL2017,"Varman, Peter J."
80,106,COMP 330 001,FALL2017,"Jermaine, Christopher M."
75,53,COMP 382 002,FALL2017,"Goldman, Ronald N.Burke, Michael G."
75,45,COMP 382 003,FALL2017,"Goldman, Ronald N.Burke, Michael G."
0 (permission required) Instructor Permission Required,3,COMP 390 001,FALL2017,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 390 002,FALL2017,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 390 003,FALL2017,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,0,COMP 390 004,FALL2017,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 390 005,FALL2017,"Cox, Alan L."
0 (permission required) Instructor Permission Required,0,COMP 390 006,FALL2017,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,1,COMP 390 007,FALL2017,"Subramanian, Devika"
40,1,COMP 409 001,FALL2017,"Vardi, Moshe Y."
125,84,COMP 412 001,FALL2017,"Cooper, Keith D.Budimlic, Zoran"
30,22,COMP 413 001,FALL2017,"Cox, Alan L."
25,2,COMP 420 002,FALL2017,"Johnson, David B."
24,0,COMP 424 001,FALL2017,"Zhong, Lin"
6,8,COMP 425 001,FALL2017,"Simar, Ray"
7,5,COMP 425 002,FALL2017,"Simar, Ray"
0 (permission required) ,0,COMP 425 003,FALL2017,"Simar, Ray"
10,3,COMP 429 001,FALL2017,"Ng, Tze Sing E."
50,19,COMP 430 001,FALL2017,"Greiner, John D."
30,23,COMP 431 001,FALL2017,"Joyner, Mackale R."
40,27,COMP 440 001,FALL2017,"Subramanian, Devika"
18,11,COMP 446 002,FALL2017,"Cutler, Scott E."
40,2,COMP 450 001,FALL2017,"Kavraki, Lydia E."
39,1,COMP 485 001,FALL2017,"Mawlawi, Osama"
35,6,COMP 487 001,FALL2017,"Fried, Dror"
0 (permission required) Instructor Permission Required,0,COMP 490 001,FALL2017,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 490 002,FALL2017,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 490 003,FALL2017,"Patel, Ankit B."
0 (permission required) Department Permission Required,0,COMP 491 001,FALL2017,
0 (permission required) Instructor Permission Required,4,COMP 496 001,FALL2017,"Vannucci, MarinaNakhleh, Luay"
19,5,COMP 501 001,FALL2017,"Cartwright, Robert S."
78,55,COMP 504 003,FALL2017,"Wong, Stephen B.Joyner, Mackale R."
0 (permission required) ,1,COMP 504 004,FALL2017,"Wong, Stephen B.Joyner, Mackale R."
10,8,COMP 509 001,FALL2017,"Vardi, Moshe Y."
30,33,COMP 531 001,FALL2017,"Joyner, Mackale R."
24,12,COMP 532 002,FALL2017,"Johnson, David B."
60,41,COMP 533 001,FALL2017,"Myers, Risa B."
24,8,COMP 550 001,FALL2017,"Kavraki, Lydia E."
15,20,COMP 554 001,FALL2017,"Simar, Ray"
15,15,COMP 554 002,FALL2017,"Simar, Ray"
15,16,COMP 554 003,FALL2017,"Simar, Ray"
52,39,COMP 556 001,FALL2017,"Ng, Tze Sing E."
80,22,COMP 557 001,FALL2017,"Subramanian, Devika"
45,72,COMP 576 001,FALL2017,"Patel, Ankit B."
110,67,COMP 582 001,FALL2017,"Palem, Krishna V."
35,8,COMP 587 001,FALL2017,"Fried, Dror"
0 (permission required) Instructor Permission Required,0,COMP 590 001,FALL2017,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,2,COMP 590 002,FALL2017,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,0,COMP 590 003,FALL2017,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 590 004,FALL2017,"Warren, Joe D."
0 (permission required) Instructor Permission Required,0,COMP 590 005,FALL2017,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,0,COMP 590 006,FALL2017,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 590 007,FALL2017,"Wong, Stephen B."
0 (permission required) Instructor Permission Required,0,COMP 590 008,FALL2017,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,0,COMP 590 009,FALL2017,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 590 010,FALL2017,"Rixner, Scott"
0 (permission required) Instructor Permission Required,0,COMP 590 011,FALL2017,"Baraniuk, Richard G."
0 (permission required) Instructor Permission Required,0,COMP 590 012,FALL2017,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,4,COMP 590 013,FALL2017,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,1,COMP 590 014,FALL2017,"Cartwright, Robert S."
0 (permission required) Instructor Permission Required,2,COMP 590 015,FALL2017,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,0,COMP 591 001,FALL2017,"Rixner, Scott"
75,72,COMP 600 001,FALL2017,"Volz, Tracy M."
49,3,COMP 602 001,FALL2017,"Merenyi, Erzsebet"
19,24,COMP 640 001,FALL2017,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,1,COMP 690 001,FALL2017,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,0,COMP 690 002,FALL2017,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,0,COMP 690 003,FALL2017,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 690 004,FALL2017,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,2,COMP 696 001,FALL2017,"Vannucci, MarinaNakhleh, Luay"
0 (permission required) Instructor Permission Required,3,COMP 800 001,FALL2017,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 800 002,FALL2017,"Cox, Alan L."
0 (permission required) Instructor Permission Required,7,COMP 800 003,FALL2017,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,5,COMP 800 004,FALL2017,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 800 005,FALL2017,"Johnson, David B."
0 (permission required) Instructor Permission Required,4,COMP 800 006,FALL2017,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,1,COMP 800 007,FALL2017,"Warren, Joe D."
0 (permission required) Instructor Permission Required,4,COMP 800 008,FALL2017,"Mellor-Crummey, John M."
0 (permission required) Instructor Permission Required,1,COMP 800 009,FALL2017,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,1,COMP 800 010,FALL2017,"Zhong, Lin"
0 (permission required) Instructor Permission Required,9,COMP 800 011,FALL2017,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,8,COMP 800 012,FALL2017,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,8,COMP 800 013,FALL2017,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,1,COMP 800 014,FALL2017,"Cartwright, Robert S."
0 (permission required) Instructor Permission Required,2,COMP 800 015,FALL2017,"Goldman, Ronald N."
0 (permission required) Instructor Permission Required,2,COMP 800 016,FALL2017,"Rixner, Scott"
0 (permission required) Instructor Permission Required,4,COMP 800 017,FALL2017,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,3,COMP 800 018,FALL2017,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,1,COMP 800 019,FALL2017,"Varman, Peter J."
0 (permission required) Instructor Permission Required,1,COMP 800 020,FALL2017,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,1,COMP 800 021,FALL2017,"Subramanian, Devika"
0 (permission required) Instructor Permission Required,1,COMP 800 022,FALL2017,"Chen, Ang"
0 (permission required) Instructor Permission Required,1,COMP 800 023,FALL2017,"Patel, Ankit B."
0 (permission required) Department Permission Required,1,COMP 007 001,FALL2018,"Budimlic, Zoran"
0 (permission required) Department Permission Required,1,COMP 007 002,FALL2018,"Kavraki, Lydia E."
0 (permission required) Department Permission Required,1,COMP 007 003,FALL2018,"Jermaine, Christopher M."
0 (permission required) Department Permission Required,1,COMP 007 004,FALL2018,"Palem, Krishna V.Cartwright, Robert S."
0 (permission required) Department Permission Required,3,COMP 007 005,FALL2018,"Chen, Ang"
0 (permission required) Department Permission Required,1,COMP 007 006,FALL2018,"Sabharwal, Ashutosh"
0 (permission required) Department Permission Required,1,COMP 007 007,FALL2018,"Mellor-Crummey, John M."
0 (permission required) Department Permission Required,1,COMP 007 008,FALL2018,"Subramanian, Devika"
0 (permission required) Department Permission Required,1,COMP 007 009,FALL2018,"Subramanian, Devika"
0 (permission required) Department Permission Required,1,COMP 007 010,FALL2018,"Chaudhuri, Swarat"
0 (permission required) ,0,COMP 105 001,FALL2018,"Greiner, John D."
2,70 (Reserved + All Others) ,COMP 140 001,FALL2018,"Rixner, Scott"
2,65 (Reserved + All Others) ,COMP 140 002,FALL2018,"Johnson, David B."
1,68 (Reserved + All Others) ,COMP 140 003,FALL2018,"Greiner, John D."
225,82 (Reserved + All Others) ,COMP 140 904,FALL2018,"Rixner, Scott"
65,55,COMP 215 001,FALL2018,"Wallach, Dan S.Budimlic, Zoran"
65,61,COMP 215 002,FALL2018,"Wallach, Dan S.Budimlic, Zoran"
65,64,COMP 215 003,FALL2018,"Wallach, Dan S.Budimlic, Zoran"
0 (permission required) Instructor Permission Required,0,COMP 290 001,FALL2018,"Wong, Stephen B."
0 (permission required) Instructor Permission Required,0,COMP 290 002,FALL2018,"Patel, Ankit B."
45,42,COMP 310 001,FALL2018,"Wong, Stephen B."
45,40,COMP 310 002,FALL2018,"Wong, Stephen B."
35,4,COMP 311 001,FALL2018,"Cartwright, Robert S.Vrvilo, Nicholas B."
73,2,COMP 326 001,FALL2018,"Varman, Peter J."
80,106,COMP 330 001,FALL2018,"Jermaine, Christopher M."
19,21,COMP 340 001,FALL2018,"Subramanian, Devika"
49,15,COMP 380 001,FALL2018,"Greiner, John D."
110,104,COMP 382 002,FALL2018,"Chaudhuri, SwaratBurke, Michael G."
110,71,COMP 382 003,FALL2018,"Chaudhuri, SwaratBurke, Michael G."
0 (permission required) Instructor Permission Required,5,COMP 390 001,FALL2018,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 390 002,FALL2018,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,1,COMP 390 003,FALL2018,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,0,COMP 390 004,FALL2018,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 390 005,FALL2018,"Cox, Alan L."
0 (permission required) Instructor Permission Required,0,COMP 390 006,FALL2018,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,2,COMP 390 007,FALL2018,"Subramanian, Devika"
0 (permission required) Instructor Permission Required,1,COMP 390 008,FALL2018,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,1,COMP 390 009,FALL2018,"Zhong, Lin"
0 (permission required) Instructor Permission Required,2,COMP 390 010,FALL2018,"Lieberman-Aiden, Erez"
40,4,COMP 409 001,FALL2018,"Vardi, Moshe Y."
125,85,COMP 412 001,FALL2018,"Cooper, Keith D.Budimlic, Zoran"
30,24,COMP 413 001,FALL2018,"Cox, Alan L."
25,2,COMP 420 002,FALL2018,"Johnson, David B."
20,1,COMP 422 001,FALL2018,"Mellor-Crummey, John M."
24,0,COMP 424 001,FALL2018,"Zhong, Lin"
140,12,COMP 425 004,FALL2018,"Simar, Ray"
50,28,COMP 430 001,FALL2018,"Myers, Risa B."
25,14,COMP 431 001,FALL2018,"Joyner, Mackale R."
0 (permission required) ,6,COMP 435 001,FALL2018,"Stein, Robert M.Wallach, Dan S.Byrne, Michael D."
30,4,COMP 436 001,FALL2018,"Chen, Ang"
80,27,COMP 440 001,FALL2018,"Subramanian, Devika"
40,8,COMP 448 001,FALL2018,"Jones, FrankGoldman, Ronald N."
40,16,COMP 450 001,FALL2018,"Kavraki, Lydia E."
39,1,COMP 485 001,FALL2018,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,0,COMP 490 001,FALL2018,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 490 002,FALL2018,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,4,COMP 490 003,FALL2018,"Patel, Ankit B."
0 (permission required) Instructor Permission Required,1,COMP 490 004,FALL2018,"Chaudhuri, Swarat"
0 (permission required) Department Permission Required,0,COMP 491 001,FALL2018,"Cartwright, Robert S."
